;Datum;Von;bis;MW
29.01.2021;06:00;06:15;11.725;
29.01.2021;06:15;06:30;11.804;
29.01.2021;06:30;06:45;11.831;
29.01.2021;06:45;07:00;12.091;
29.01.2021;07:00;07:15;12.473;
29.01.2021;07:15;07:30;12.828;
29.01.2021;07:30;07:45;12.740;
29.01.2021;07:45;08:00;12.927;
29.01.2021;08:00;08:15;12.929;
29.01.2021;08:15;08:30;12.930;
29.01.2021;08:30;08:45;13.117;
29.01.2021;08:45;09:00;12.935;
29.01.2021;09:00;09:15;12.771;
29.01.2021;09:15;09:30;12.783;
29.01.2021;09:30;09:45;12.647;
29.01.2021;09:45;10:00;12.722;
29.01.2021;10:00;10:15;12.583;
29.01.2021;10:15;10:30;12.464;
29.01.2021;10:30;10:45;12.360;
29.01.2021;10:45;11:00;12.413;
29.01.2021;11:00;11:15;12.624;
29.01.2021;11:15;11:30;12.476;
29.01.2021;11:30;11:45;12.189;
29.01.2021;11:45;12:00;12.054;
29.01.2021;12:00;12:15;11.900;
29.01.2021;12:15;12:30;11.898;
29.01.2021;12:30;12:45;11.771;
29.01.2021;12:45;13:00;11.933;
29.01.2021;13:00;13:15;11.817;
29.01.2021;13:15;13:30;11.813;
29.01.2021;13:30;13:45;11.862;
29.01.2021;13:45;14:00;11.624;
29.01.2021;14:00;14:15;11.572;
29.01.2021;14:15;14:30;11.501;
29.01.2021;14:30;14:45;11.464;
29.01.2021;14:45;15:00;11.438;
29.01.2021;15:00;15:15;11.662;
29.01.2021;15:15;15:30;11.759;
29.01.2021;15:30;15:45;11.825;
29.01.2021;15:45;16:00;11.745;
29.01.2021;16:00;16:15;11.628;
29.01.2021;16:15;16:30;11.614;
29.01.2021;16:30;16:45;11.753;
29.01.2021;16:45;17:00;11.766;
29.01.2021;17:00;17:15;12.212;
29.01.2021;17:15;17:30;12.543;
29.01.2021;17:30;17:45;12.728;
29.01.2021;17:45;18:00;12.633;
29.01.2021;18:00;18:15;12.367;
29.01.2021;18:15;18:30;12.428;
29.01.2021;18:30;18:45;12.350;
29.01.2021;18:45;19:00;12.247;
29.01.2021;19:00;19:15;11.687;
29.01.2021;19:15;19:30;11.476;
29.01.2021;19:30;19:45;11.426;
29.01.2021;19:45;20:00;11.295;
29.01.2021;20:00;20:15;11.100;
29.01.2021;20:15;20:30;10.990;
29.01.2021;20:30;20:45;11.130;
29.01.2021;20:45;21:00;11.115;
29.01.2021;21:00;21:15;11.363;
29.01.2021;21:15;21:30;11.238;
29.01.2021;21:30;21:45;11.182;
29.01.2021;21:45;22:00;10.985;
29.01.2021;22:00;22:15;10.660;
29.01.2021;22:15;22:30;10.699;
29.01.2021;22:30;22:45;10.663;
29.01.2021;22:45;23:00;10.592;
29.01.2021;23:00;23:15;10.432;
29.01.2021;23:15;23:30;10.480;
29.01.2021;23:30;23:45;10.513;
29.01.2021;23:45;00:00;10.426;
30.01.2021;00:00;00:15;9.903;
30.01.2021;00:15;00:30;9.849;
30.01.2021;00:30;00:45;9.887;
30.01.2021;00:45;01:00;9.666;
30.01.2021;01:00;01:15;9.628;
30.01.2021;01:15;01:30;9.623;
30.01.2021;01:30;01:45;9.593;
30.01.2021;01:45;02:00;9.648;
30.01.2021;02:00;02:15;9.972;
30.01.2021;02:15;02:30;10.002;
30.01.2021;02:30;02:45;10.035;
30.01.2021;02:45;03:00;9.987;
30.01.2021;03:00;03:15;9.965;
30.01.2021;03:15;03:30;10.010;
30.01.2021;03:30;03:45;9.983;
30.01.2021;03:45;04:00;9.952;
30.01.2021;04:00;04:15;9.769;
30.01.2021;04:15;04:30;9.734;
30.01.2021;04:30;04:45;9.679;
30.01.2021;04:45;05:00;9.608;
30.01.2021;05:00;05:15;9.625;
30.01.2021;05:15;05:30;9.561;
30.01.2021;05:30;05:45;9.511;
30.01.2021;05:45;06:00;9.453;
30.01.2021;06:00;06:15;9.351;
30.01.2021;06:15;06:30;9.206;
30.01.2021;06:30;06:45;9.187;
30.01.2021;06:45;07:00;9.128;
30.01.2021;07:00;07:15;8.957;
30.01.2021;07:15;07:30;8.922;
30.01.2021;07:30;07:45;8.905;
30.01.2021;07:45;08:00;8.785;
30.01.2021;08:00;08:15;9.085;
30.01.2021;08:15;08:30;9.198;
30.01.2021;08:30;08:45;9.359;
30.01.2021;08:45;09:00;9.428;
30.01.2021;09:00;09:15;9.771;
30.01.2021;09:15;09:30;9.877;
30.01.2021;09:30;09:45;9.993;
30.01.2021;09:45;10:00;9.902;
30.01.2021;10:00;10:15;10.300;
30.01.2021;10:15;10:30;10.341;
30.01.2021;10:30;10:45;10.383;
30.01.2021;10:45;11:00;10.346;
30.01.2021;11:00;11:15;10.136;
30.01.2021;11:15;11:30;10.023;
30.01.2021;11:30;11:45;10.297;
30.01.2021;11:45;12:00;10.282;
30.01.2021;12:00;12:15;10.387;
30.01.2021;12:15;12:30;10.332;
30.01.2021;12:30;12:45;10.367;
30.01.2021;12:45;13:00;10.301;
30.01.2021;13:00;13:15;9.821;
30.01.2021;13:15;13:30;9.687;
30.01.2021;13:30;13:45;9.598;
30.01.2021;13:45;14:00;9.637;
30.01.2021;14:00;14:15;9.701;
30.01.2021;14:15;14:30;9.766;
30.01.2021;14:30;14:45;9.741;
30.01.2021;14:45;15:00;9.764;
30.01.2021;15:00;15:15;9.724;
30.01.2021;15:15;15:30;9.651;
30.01.2021;15:30;15:45;9.572;
30.01.2021;15:45;16:00;9.439;
30.01.2021;16:00;16:15;9.445;
30.01.2021;16:15;16:30;9.509;
30.01.2021;16:30;16:45;9.531;
30.01.2021;16:45;17:00;9.818;
30.01.2021;17:00;17:15;10.653;
30.01.2021;17:15;17:30;10.800;
30.01.2021;17:30;17:45;10.891;
30.01.2021;17:45;18:00;10.911;
30.01.2021;18:00;18:15;10.778;
30.01.2021;18:15;18:30;10.912;
30.01.2021;18:30;18:45;10.989;
30.01.2021;18:45;19:00;11.038;
30.01.2021;19:00;19:15;10.823;
30.01.2021;19:15;19:30;10.813;
30.01.2021;19:30;19:45;10.840;
30.01.2021;19:45;20:00;10.695;
30.01.2021;20:00;20:15;10.570;
30.01.2021;20:15;20:30;10.289;
30.01.2021;20:30;20:45;10.315;
30.01.2021;20:45;21:00;10.299;
30.01.2021;21:00;21:15;9.786;
30.01.2021;21:15;21:30;9.675;
30.01.2021;21:30;21:45;9.797;
30.01.2021;21:45;22:00;9.866;
30.01.2021;22:00;22:15;9.893;
30.01.2021;22:15;22:30;9.974;
30.01.2021;22:30;22:45;10.067;
30.01.2021;22:45;23:00;10.084;
30.01.2021;23:00;23:15;10.136;
30.01.2021;23:15;23:30;10.107;
30.01.2021;23:30;23:45;10.276;
30.01.2021;23:45;00:00;10.253;
31.01.2021;00:00;00:15;10.246;
31.01.2021;00:15;00:30;10.260;
31.01.2021;00:30;00:45;10.293;
31.01.2021;00:45;01:00;10.364;
31.01.2021;01:00;01:15;10.259;
31.01.2021;01:15;01:30;10.303;
31.01.2021;01:30;01:45;10.440;
31.01.2021;01:45;02:00;10.411;
31.01.2021;02:00;02:15;10.344;
31.01.2021;02:15;02:30;10.371;
31.01.2021;02:30;02:45;10.519;
31.01.2021;02:45;03:00;10.541;
31.01.2021;03:00;03:15;10.273;
31.01.2021;03:15;03:30;10.234;
31.01.2021;03:30;03:45;10.225;
31.01.2021;03:45;04:00;10.202;
31.01.2021;04:00;04:15;10.181;
31.01.2021;04:15;04:30;10.236;
31.01.2021;04:30;04:45;10.209;
31.01.2021;04:45;05:00;10.195;
31.01.2021;05:00;05:15;10.240;
31.01.2021;05:15;05:30;10.416;
31.01.2021;05:30;05:45;10.458;
31.01.2021;05:45;06:00;10.549;
31.01.2021;06:00;06:15;10.631;
31.01.2021;06:15;06:30;10.776;
31.01.2021;06:30;06:45;10.932;
31.01.2021;06:45;07:00;10.965;
31.01.2021;07:00;07:15;10.990;
31.01.2021;07:15;07:30;11.212;
31.01.2021;07:30;07:45;11.387;
31.01.2021;07:45;08:00;11.398;
31.01.2021;08:00;08:15;11.296;
31.01.2021;08:15;08:30;11.330;
31.01.2021;08:30;08:45;11.365;
31.01.2021;08:45;09:00;11.371;
31.01.2021;09:00;09:15;11.473;
31.01.2021;09:15;09:30;11.466;
31.01.2021;09:30;09:45;11.406;
31.01.2021;09:45;10:00;11.380;
31.01.2021;10:00;10:15;11.455;
31.01.2021;10:15;10:30;11.393;
31.01.2021;10:30;10:45;11.288;
31.01.2021;10:45;11:00;11.223;
31.01.2021;11:00;11:15;11.495;
31.01.2021;11:15;11:30;11.364;
31.01.2021;11:30;11:45;11.303;
31.01.2021;11:45;12:00;11.329;
31.01.2021;12:00;12:15;11.161;
31.01.2021;12:15;12:30;10.996;
31.01.2021;12:30;12:45;10.996;
31.01.2021;12:45;13:00;10.922;
31.01.2021;13:00;13:15;11.001;
31.01.2021;13:15;13:30;10.816;
31.01.2021;13:30;13:45;10.804;
31.01.2021;13:45;14:00;10.679;
31.01.2021;14:00;14:15;10.441;
31.01.2021;14:15;14:30;10.337;
31.01.2021;14:30;14:45;10.248;
31.01.2021;14:45;15:00;10.100;
31.01.2021;15:00;15:15;9.939;
31.01.2021;15:15;15:30;9.787;
31.01.2021;15:30;15:45;9.720;
31.01.2021;15:45;16:00;9.642;
31.01.2021;16:00;16:15;9.397;
31.01.2021;16:15;16:30;9.459;
31.01.2021;16:30;16:45;9.496;
31.01.2021;16:45;17:00;9.496;
31.01.2021;17:00;17:15;10.116;
31.01.2021;17:15;17:30;10.448;
31.01.2021;17:30;17:45;10.813;
31.01.2021;17:45;18:00;10.725;
31.01.2021;18:00;18:15;10.549;
31.01.2021;18:15;18:30;10.650;
31.01.2021;18:30;18:45;10.704;
31.01.2021;18:45;19:00;10.825;
31.01.2021;19:00;19:15;11.135;
31.01.2021;19:15;19:30;11.304;
31.01.2021;19:30;19:45;11.279;
31.01.2021;19:45;20:00;11.089;
31.01.2021;20:00;20:15;10.871;
31.01.2021;20:15;20:30;10.822;
31.01.2021;20:30;20:45;10.814;
31.01.2021;20:45;21:00;10.826;
31.01.2021;21:00;21:15;10.138;
31.01.2021;21:15;21:30;9.925;
31.01.2021;21:30;21:45;9.809;
31.01.2021;21:45;22:00;9.756;
31.01.2021;22:00;22:15;9.734;
31.01.2021;22:15;22:30;9.644;
31.01.2021;22:30;22:45;9.657;
31.01.2021;22:45;23:00;9.635;
31.01.2021;23:00;23:15;9.857;
31.01.2021;23:15;23:30;9.819;
31.01.2021;23:30;23:45;9.859;
31.01.2021;23:45;00:00;9.897;
01.02.2021;00:00;00:15;9.953;
01.02.2021;00:15;00:30;10.036;
01.02.2021;00:30;00:45;9.963;
01.02.2021;00:45;01:00;9.931;
01.02.2021;01:00;01:15;9.983;
01.02.2021;01:15;01:30;9.995;
01.02.2021;01:30;01:45;10.021;
01.02.2021;01:45;02:00;10.036;
01.02.2021;02:00;02:15;10.277;
01.02.2021;02:15;02:30;10.248;
01.02.2021;02:30;02:45;10.179;
01.02.2021;02:45;03:00;10.261;
01.02.2021;03:00;03:15;10.388;
01.02.2021;03:15;03:30;10.619;
01.02.2021;03:30;03:45;10.567;
01.02.2021;03:45;04:00;10.636;
01.02.2021;04:00;04:15;10.744;
01.02.2021;04:15;04:30;10.839;
01.02.2021;04:30;04:45;10.827;
01.02.2021;04:45;05:00;11.124;
01.02.2021;05:00;05:15;11.459;
01.02.2021;05:15;05:30;11.656;
01.02.2021;05:30;05:45;11.904;
01.02.2021;05:45;06:00;12.177;
01.02.2021;06:00;06:15;12.214;
01.02.2021;06:15;06:30;12.448;
01.02.2021;06:30;06:45;12.513;
01.02.2021;06:45;07:00;12.506;
01.02.2021;07:00;07:15;12.301;
01.02.2021;07:15;07:30;12.406;
01.02.2021;07:30;07:45;12.458;
01.02.2021;07:45;08:00;12.476;
01.02.2021;08:00;08:15;13.003;
01.02.2021;08:15;08:30;13.279;
01.02.2021;08:30;08:45;13.387;
01.02.2021;08:45;09:00;13.462;
01.02.2021;09:00;09:15;13.416;
01.02.2021;09:15;09:30;13.418;
01.02.2021;09:30;09:45;13.394;
01.02.2021;09:45;10:00;13.255;
01.02.2021;10:00;10:15;13.121;
01.02.2021;10:15;10:30;13.047;
01.02.2021;10:30;10:45;12.908;
01.02.2021;10:45;11:00;12.701;
01.02.2021;11:00;11:15;12.777;
01.02.2021;11:15;11:30;12.714;
01.02.2021;11:30;11:45;12.747;
01.02.2021;11:45;12:00;12.602;
01.02.2021;12:00;12:15;11.943;
01.02.2021;12:15;12:30;11.845;
01.02.2021;12:30;12:45;11.841;
01.02.2021;12:45;13:00;11.648;
01.02.2021;13:00;13:15;11.627;
01.02.2021;13:15;13:30;11.653;
01.02.2021;13:30;13:45;11.543;
01.02.2021;13:45;14:00;11.364;
01.02.2021;14:00;14:15;11.423;
01.02.2021;14:15;14:30;11.457;
01.02.2021;14:30;14:45;11.361;
01.02.2021;14:45;15:00;11.229;
01.02.2021;15:00;15:15;11.713;
01.02.2021;15:15;15:30;11.699;
01.02.2021;15:30;15:45;11.724;
01.02.2021;15:45;16:00;11.623;
01.02.2021;16:00;16:15;12.140;
01.02.2021;16:15;16:30;12.294;
01.02.2021;16:30;16:45;12.250;
01.02.2021;16:45;17:00;12.120;
01.02.2021;17:00;17:15;11.804;
01.02.2021;17:15;17:30;12.123;
01.02.2021;17:30;17:45;12.064;
01.02.2021;17:45;18:00;12.026;
01.02.2021;18:00;18:15;11.902;
01.02.2021;18:15;18:30;11.938;
01.02.2021;18:30;18:45;11.852;
01.02.2021;18:45;19:00;11.978;
01.02.2021;19:00;19:15;11.826;
01.02.2021;19:15;19:30;11.682;
01.02.2021;19:30;19:45;11.523;
01.02.2021;19:45;20:00;11.432;
01.02.2021;20:00;20:15;11.256;
01.02.2021;20:15;20:30;11.118;
01.02.2021;20:30;20:45;10.880;
01.02.2021;20:45;21:00;10.791;
01.02.2021;21:00;21:15;10.130;
01.02.2021;21:15;21:30;10.151;
01.02.2021;21:30;21:45;10.119;
01.02.2021;21:45;22:00;9.898;
01.02.2021;22:00;22:15;9.746;
01.02.2021;22:15;22:30;9.726;
01.02.2021;22:30;22:45;9.821;
01.02.2021;22:45;23:00;9.837;
01.02.2021;23:00;23:15;9.755;
01.02.2021;23:15;23:30;9.594;
01.02.2021;23:30;23:45;9.601;
01.02.2021;23:45;00:00;9.633;
02.02.2021;00:00;00:15;9.591;
02.02.2021;00:15;00:30;9.429;
02.02.2021;00:30;00:45;9.335;
02.02.2021;00:45;01:00;9.278;
02.02.2021;01:00;01:15;9.381;
02.02.2021;01:15;01:30;9.325;
02.02.2021;01:30;01:45;9.368;
02.02.2021;01:45;02:00;9.362;
02.02.2021;02:00;02:15;9.438;
02.02.2021;02:15;02:30;9.407;
02.02.2021;02:30;02:45;9.342;
02.02.2021;02:45;03:00;9.317;
02.02.2021;03:00;03:15;9.258;
02.02.2021;03:15;03:30;9.204;
02.02.2021;03:30;03:45;9.188;
02.02.2021;03:45;04:00;9.150;
02.02.2021;04:00;04:15;9.282;
02.02.2021;04:15;04:30;9.332;
02.02.2021;04:30;04:45;9.354;
02.02.2021;04:45;05:00;9.384;
02.02.2021;05:00;05:15;9.075;
02.02.2021;05:15;05:30;9.259;
02.02.2021;05:30;05:45;9.323;
02.02.2021;05:45;06:00;9.403;
02.02.2021;06:00;06:15;9.491;
02.02.2021;06:15;06:30;9.653;
02.02.2021;06:30;06:45;9.719;
02.02.2021;06:45;07:00;9.727;
02.02.2021;07:00;07:15;10.898;
02.02.2021;07:15;07:30;11.241;
02.02.2021;07:30;07:45;11.180;
02.02.2021;07:45;08:00;11.071;
02.02.2021;08:00;08:15;10.505;
02.02.2021;08:15;08:30;10.590;
02.02.2021;08:30;08:45;10.636;
02.02.2021;08:45;09:00;10.537;
02.02.2021;09:00;09:15;10.342;
02.02.2021;09:15;09:30;10.291;
02.02.2021;09:30;09:45;10.375;
02.02.2021;09:45;10:00;10.363;
02.02.2021;10:00;10:15;10.495;
02.02.2021;10:15;10:30;10.352;
02.02.2021;10:30;10:45;10.465;
02.02.2021;10:45;11:00;10.362;
02.02.2021;11:00;11:15;10.360;
02.02.2021;11:15;11:30;10.281;
02.02.2021;11:30;11:45;10.309;
02.02.2021;11:45;12:00;10.349;
02.02.2021;12:00;12:15;10.567;
02.02.2021;12:15;12:30;10.733;
02.02.2021;12:30;12:45;10.649;
02.02.2021;12:45;13:00;10.656;
02.02.2021;13:00;13:15;10.880;
02.02.2021;13:15;13:30;10.890;
02.02.2021;13:30;13:45;10.782;
02.02.2021;13:45;14:00;10.721;
02.02.2021;14:00;14:15;10.837;
02.02.2021;14:15;14:30;10.877;
02.02.2021;14:30;14:45;10.747;
02.02.2021;14:45;15:00;10.807;
02.02.2021;15:00;15:15;10.823;
02.02.2021;15:15;15:30;10.970;
02.02.2021;15:30;15:45;11.010;
02.02.2021;15:45;16:00;10.934;
02.02.2021;16:00;16:15;10.820;
02.02.2021;16:15;16:30;10.838;
02.02.2021;16:30;16:45;10.925;
02.02.2021;16:45;17:00;11.050;
02.02.2021;17:00;17:15;11.157;
02.02.2021;17:15;17:30;11.144;
02.02.2021;17:30;17:45;11.143;
02.02.2021;17:45;18:00;11.173;
02.02.2021;18:00;18:15;11.038;
02.02.2021;18:15;18:30;10.985;
02.02.2021;18:30;18:45;11.092;
02.02.2021;18:45;19:00;11.038;
02.02.2021;19:00;19:15;11.006;
02.02.2021;19:15;19:30;11.022;
02.02.2021;19:30;19:45;11.117;
02.02.2021;19:45;20:00;10.892;
02.02.2021;20:00;20:15;10.679;
02.02.2021;20:15;20:30;10.487;
02.02.2021;20:30;20:45;10.456;
02.02.2021;20:45;21:00;10.333;
02.02.2021;21:00;21:15;10.060;
02.02.2021;21:15;21:30;10.102;
02.02.2021;21:30;21:45;10.171;
02.02.2021;21:45;22:00;10.052;
02.02.2021;22:00;22:15;10.159;
02.02.2021;22:15;22:30;10.305;
02.02.2021;22:30;22:45;10.181;
02.02.2021;22:45;23:00;10.118;
02.02.2021;23:00;23:15;9.987;
02.02.2021;23:15;23:30;10.002;
02.02.2021;23:30;23:45;10.045;
02.02.2021;23:45;00:00;9.919;
03.02.2021;00:00;00:15;9.607;
03.02.2021;00:15;00:30;9.434;
03.02.2021;00:30;00:45;9.429;
03.02.2021;00:45;01:00;9.156;
03.02.2021;01:00;01:15;8.808;
03.02.2021;01:15;01:30;8.594;
03.02.2021;01:30;01:45;8.617;
03.02.2021;01:45;02:00;8.575;
03.02.2021;02:00;02:15;8.472;
03.02.2021;02:15;02:30;8.488;
03.02.2021;02:30;02:45;8.596;
03.02.2021;02:45;03:00;8.649;
03.02.2021;03:00;03:15;8.519;
03.02.2021;03:15;03:30;8.461;
03.02.2021;03:30;03:45;8.574;
03.02.2021;03:45;04:00;8.644;
03.02.2021;04:00;04:15;9.119;
03.02.2021;04:15;04:30;9.332;
03.02.2021;04:30;04:45;9.432;
03.02.2021;04:45;05:00;9.748;
03.02.2021;05:00;05:15;10.232;
03.02.2021;05:15;05:30;10.710;
03.02.2021;05:30;05:45;10.814;
03.02.2021;05:45;06:00;11.199;
03.02.2021;06:00;06:15;11.282;
03.02.2021;06:15;06:30;11.406;
03.02.2021;06:30;06:45;11.550;
03.02.2021;06:45;07:00;11.794;
03.02.2021;07:00;07:15;12.202;
03.02.2021;07:15;07:30;12.332;
03.02.2021;07:30;07:45;12.388;
03.02.2021;07:45;08:00;12.429;
03.02.2021;08:00;08:15;13.089;
03.02.2021;08:15;08:30;13.101;
03.02.2021;08:30;08:45;13.295;
03.02.2021;08:45;09:00;13.322;
03.02.2021;09:00;09:15;13.226;
03.02.2021;09:15;09:30;13.360;
03.02.2021;09:30;09:45;13.549;
03.02.2021;09:45;10:00;13.518;
03.02.2021;10:00;10:15;13.124;
03.02.2021;10:15;10:30;13.084;
03.02.2021;10:30;10:45;13.274;
03.02.2021;10:45;11:00;13.282;
03.02.2021;11:00;11:15;12.806;
03.02.2021;11:15;11:30;12.627;
03.02.2021;11:30;11:45;12.387;
03.02.2021;11:45;12:00;12.679;
03.02.2021;12:00;12:15;11.997;
03.02.2021;12:15;12:30;11.747;
03.02.2021;12:30;12:45;11.866;
03.02.2021;12:45;13:00;11.756;
03.02.2021;13:00;13:15;11.293;
03.02.2021;13:15;13:30;11.106;
03.02.2021;13:30;13:45;11.040;
03.02.2021;13:45;14:00;10.965;
03.02.2021;14:00;14:15;11.103;
03.02.2021;14:15;14:30;11.089;
03.02.2021;14:30;14:45;10.856;
03.02.2021;14:45;15:00;10.843;
03.02.2021;15:00;15:15;11.004;
03.02.2021;15:15;15:30;10.919;
03.02.2021;15:30;15:45;10.916;
03.02.2021;15:45;16:00;10.800;
03.02.2021;16:00;16:15;11.095;
03.02.2021;16:15;16:30;11.177;
03.02.2021;16:30;16:45;11.157;
03.02.2021;16:45;17:00;11.223;
03.02.2021;17:00;17:15;11.528;
03.02.2021;17:15;17:30;11.704;
03.02.2021;17:30;17:45;11.824;
03.02.2021;17:45;18:00;12.228;
03.02.2021;18:00;18:15;13.001;
03.02.2021;18:15;18:30;13.323;
03.02.2021;18:30;18:45;13.501;
03.02.2021;18:45;19:00;13.642;
03.02.2021;19:00;19:15;13.006;
03.02.2021;19:15;19:30;13.087;
03.02.2021;19:30;19:45;13.325;
03.02.2021;19:45;20:00;13.574;
03.02.2021;20:00;20:15;13.922;
03.02.2021;20:15;20:30;14.123;
03.02.2021;20:30;20:45;14.352;
03.02.2021;20:45;21:00;14.362;
03.02.2021;21:00;21:15;14.057;
03.02.2021;21:15;21:30;14.077;
03.02.2021;21:30;21:45;13.838;
03.02.2021;21:45;22:00;13.702;
03.02.2021;22:00;22:15;13.627;
03.02.2021;22:15;22:30;13.582;
03.02.2021;22:30;22:45;13.155;
03.02.2021;22:45;23:00;12.811;
03.02.2021;23:00;23:15;12.405;
03.02.2021;23:15;23:30;12.216;
03.02.2021;23:30;23:45;12.155;
03.02.2021;23:45;00:00;12.084;
04.02.2021;00:00;00:15;12.066;
04.02.2021;00:15;00:30;11.776;
04.02.2021;00:30;00:45;11.603;
04.02.2021;00:45;01:00;11.275;
04.02.2021;01:00;01:15;11.116;
04.02.2021;01:15;01:30;10.967;
04.02.2021;01:30;01:45;10.864;
04.02.2021;01:45;02:00;10.536;
04.02.2021;02:00;02:15;10.315;
04.02.2021;02:15;02:30;10.197;
04.02.2021;02:30;02:45;10.153;
04.02.2021;02:45;03:00;10.082;
04.02.2021;03:00;03:15;9.954;
04.02.2021;03:15;03:30;9.738;
04.02.2021;03:30;03:45;9.908;
04.02.2021;03:45;04:00;10.107;
04.02.2021;04:00;04:15;10.375;
04.02.2021;04:15;04:30;10.335;
04.02.2021;04:30;04:45;10.315;
04.02.2021;04:45;05:00;10.455;
04.02.2021;05:00;05:15;10.452;
04.02.2021;05:15;05:30;10.610;
04.02.2021;05:30;05:45;10.616;
04.02.2021;05:45;06:00;10.682;
04.02.2021;06:00;06:15;10.867;
04.02.2021;06:15;06:30;10.884;
04.02.2021;06:30;06:45;10.758;
04.02.2021;06:45;07:00;10.732;
04.02.2021;07:00;07:15;12.139;
04.02.2021;07:15;07:30;12.307;
04.02.2021;07:30;07:45;12.196;
04.02.2021;07:45;08:00;12.055;
04.02.2021;08:00;08:15;11.593;
04.02.2021;08:15;08:30;11.592;
04.02.2021;08:30;08:45;11.686;
04.02.2021;08:45;09:00;11.804;
04.02.2021;09:00;09:15;11.967;
04.02.2021;09:15;09:30;11.945;
04.02.2021;09:30;09:45;11.964;
04.02.2021;09:45;10:00;11.901;
04.02.2021;10:00;10:15;11.793;
04.02.2021;10:15;10:30;11.544;
04.02.2021;10:30;10:45;11.561;
04.02.2021;10:45;11:00;11.695;
04.02.2021;11:00;11:15;11.401;
04.02.2021;11:15;11:30;11.412;
04.02.2021;11:30;11:45;11.422;
04.02.2021;11:45;12:00;11.394;
04.02.2021;12:00;12:15;11.247;
04.02.2021;12:15;12:30;11.206;
04.02.2021;12:30;12:45;11.396;
04.02.2021;12:45;13:00;11.436;
04.02.2021;13:00;13:15;11.236;
04.02.2021;13:15;13:30;11.083;
04.02.2021;13:30;13:45;11.135;
04.02.2021;13:45;14:00;11.073;
04.02.2021;14:00;14:15;10.786;
04.02.2021;14:15;14:30;10.812;
04.02.2021;14:30;14:45;10.834;
04.02.2021;14:45;15:00;10.835;
04.02.2021;15:00;15:15;10.736;
04.02.2021;15:15;15:30;10.872;
04.02.2021;15:30;15:45;10.882;
04.02.2021;15:45;16:00;11.076;
04.02.2021;16:00;16:15;11.526;
04.02.2021;16:15;16:30;11.524;
04.02.2021;16:30;16:45;11.584;
04.02.2021;16:45;17:00;11.557;
04.02.2021;17:00;17:15;11.428;
04.02.2021;17:15;17:30;11.601;
04.02.2021;17:30;17:45;11.757;
04.02.2021;17:45;18:00;11.782;
04.02.2021;18:00;18:15;11.713;
04.02.2021;18:15;18:30;11.812;
04.02.2021;18:30;18:45;11.745;
04.02.2021;18:45;19:00;11.805;
04.02.2021;19:00;19:15;11.786;
04.02.2021;19:15;19:30;11.755;
04.02.2021;19:30;19:45;11.635;
04.02.2021;19:45;20:00;11.596;
04.02.2021;20:00;20:15;11.767;
04.02.2021;20:15;20:30;11.552;
04.02.2021;20:30;20:45;11.408;
04.02.2021;20:45;21:00;11.262;
04.02.2021;21:00;21:15;11.002;
04.02.2021;21:15;21:30;11.008;
04.02.2021;21:30;21:45;10.976;
04.02.2021;21:45;22:00;10.902;
04.02.2021;22:00;22:15;10.798;
04.02.2021;22:15;22:30;10.724;
04.02.2021;22:30;22:45;10.671;
04.02.2021;22:45;23:00;10.576;
04.02.2021;23:00;23:15;10.614;
04.02.2021;23:15;23:30;10.584;
04.02.2021;23:30;23:45;10.537;
04.02.2021;23:45;00:00;10.515;
05.02.2021;00:00;00:15;10.351;
05.02.2021;00:15;00:30;10.348;
05.02.2021;00:30;00:45;10.337;
05.02.2021;00:45;01:00;10.242;
05.02.2021;01:00;01:15;10.520;
05.02.2021;01:15;01:30;10.576;
05.02.2021;01:30;01:45;10.643;
05.02.2021;01:45;02:00;10.588;
05.02.2021;02:00;02:15;10.495;
05.02.2021;02:15;02:30;10.430;
05.02.2021;02:30;02:45;10.395;
05.02.2021;02:45;03:00;10.379;
05.02.2021;03:00;03:15;10.359;
05.02.2021;03:15;03:30;10.260;
05.02.2021;03:30;03:45;10.302;
05.02.2021;03:45;04:00;10.277;
05.02.2021;04:00;04:15;10.427;
05.02.2021;04:15;04:30;10.531;
05.02.2021;04:30;04:45;10.620;
05.02.2021;04:45;05:00;10.638;
05.02.2021;05:00;05:15;10.668;
05.02.2021;05:15;05:30;10.914;
05.02.2021;05:30;05:45;10.942;
05.02.2021;05:45;06:00;10.981;
05.02.2021;06:00;06:15;10.952;
05.02.2021;06:15;06:30;11.247;
05.02.2021;06:30;06:45;11.359;
05.02.2021;06:45;07:00;11.361;
05.02.2021;07:00;07:15;11.955;
05.02.2021;07:15;07:30;12.225;
05.02.2021;07:30;07:45;12.296;
05.02.2021;07:45;08:00;12.287;
05.02.2021;08:00;08:15;12.658;
05.02.2021;08:15;08:30;12.794;
05.02.2021;08:30;08:45;12.816;
05.02.2021;08:45;09:00;12.870;
05.02.2021;09:00;09:15;12.988;
05.02.2021;09:15;09:30;13.034;
05.02.2021;09:30;09:45;12.970;
05.02.2021;09:45;10:00;13.057;
05.02.2021;10:00;10:15;12.910;
05.02.2021;10:15;10:30;12.942;
05.02.2021;10:30;10:45;12.916;
05.02.2021;10:45;11:00;13.028;
05.02.2021;11:00;11:15;12.632;
05.02.2021;11:15;11:30;12.585;
05.02.2021;11:30;11:45;12.513;
05.02.2021;11:45;12:00;12.504;
05.02.2021;12:00;12:15;12.093;
05.02.2021;12:15;12:30;12.132;
05.02.2021;12:30;12:45;12.000;
